target,title,address,imgUrl,description,latitude,longitude,rating,place_id
coffees,Homemade Garden Coffee,31 3 Tháng 4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPgCRj9UvTNIEa9lR1Ajdn3w7P6rBHKkkH3qG91=w80-h106-k-no,,11.925308399999999,108.4484815,5,ChIJCQm1QLkTcTERK-cD1nr9V2U
coffees,Havana Coffee & Cakes,Hẻm 202 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOMMkBvo0KEpQbr1mcQwxaDN7oTnA6cZGGiyUwJ=w122-h92-k-no,,11.9490176,108.43722149999999,4.3,ChIJ6VTVq0cTcTEROWxQvIzWp2o
coffees,Highlands Coffee,1 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMzWS5pUlVhLWXl-6MXbdaWNPDIea_nzJIxIw_B=w122-h92-k-no,,11.942618099999999,108.4312046,4.1,ChIJT8U5VGQTcTER1eL0VdkTB-w
coffees,Windmills Coffee,133 Phan Đình Phùng Phường 2 Tp. Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOzVyQ9OjFZGBJdeNV_R89h5LQj_W242QguT-CP=w80-h106-k-no,,11.9449475,108.4345645,4.4,ChIJf5T_QykTcTERO2HRav1iGgw
coffees,Mãi Thanh Xuân coffee,16 Bà Huyện Thanh Quan Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPqnTYcINYKv1xkgrnYVlZwaRvVUma8f1sc4R_0=w122-h92-k-no,,11.9437827,108.45023239999999,4.5,ChIJlYnhl2oTcTERQ-Qh3C0kUMA
coffees,Quán Cà Phê F.Coffee,76-79KQH Nguyễn Công Trứ Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipORhiCJcpAzGpWmDlkxIQzYPJ7y6BWTknbCyLQr=w80-h106-k-no,,11.9545528,108.4326969,4.3,ChIJuRw3ZuUTcTER1SRm6hoAqhI
coffees,Gió Đà Lạt The Coffee,33 Hoàng Hoa Thám Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNCPHWdlH2QxpSOu2DJ7t84Pxd9q_Lpw7dX8wqw=w122-h92-k-no,,11.9383682,108.4635038,4,ChIJ56UVqQoTcTERmmfPgUEzzoU
coffees,Milano Coffee,12 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipObSzokyBYsyoUc3qk9nJ92xf6g0HEig-0DAIHf=w80-h106-k-no,,11.943838099999999,108.4329751,3.9,ChIJB4lXBiwTcTER_ndTSJrTPlk
coffees,Coffee Boss,WFW6+CJX Nguyễn Du Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMRrF3Eq-OThuAU2F4JkNnxryhPLMtcqX2snVGM=w80-h142-k-no,,11.9461158,108.461608,4.4,ChIJSy9k2XITcTERGy7FRjynO6s
coffees,Q Coffee Roastery Dalat,305 Đ. Tô Ngọc Vân Phường 6 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNeGLuT7H6SSV43IwO0FmlVOGeoo_i0kSkH_Sjt=w80-h106-k-no,,11.9496912,108.4334726,4.9,ChIJ-Zqq4qETcTER9NEliMq-Ei0
coffees,Caliente Coffee,14 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJ_Jts4H_sxvAiP1nB1Ryhh9-VC1DgNVLEdiQ3=w80-h106-k-no,,11.9561225,108.4417321,5,ChIJD2BxansTcTER5NEcnsc58RE
coffees,Phuc Long Coffee & Tea,28 Đ. Trần Phú Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNcgvkB33oArWbeMmNOLai35nn1xUS-X5JuJQWt=w122-h92-k-no,,11.9361758,108.4327268,4.2,ChIJtXSpBroTcTERXsT5NQE1HHg
coffees,Mộc Anh Châu coffee garden,48 Đường Võ Trường Toản Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNtwfyEvjgHHf6-k2IyNMaPrhjHvWvYCT9Xk4Gn=w122-h92-k-no,,11.959488,108.44752849999999,4.6,ChIJWxJB--ITcTERJYDRL6H0T1U
coffees,The 1989 Coffee,47 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNghSL_If5oa8R7RpPXzd0laKBFV65tY2gbW7cE=w163-h92-k-no,,11.9562634,108.4423691,3.5,ChIJ0_TA2fYTcTERISfit8jY87s
coffees,Aroma Coffee Đà Lạt,4 Đường Đống Đa Phường 3 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPoeL359BXYYZk8dvNX3izlex07eA4RC3a_M4Hs=w194-h92-k-no,,11.9259335,108.4453393,,ChIJsx_cOhoTcTEREMfnZkiJ6FQ
coffees,Kimochi coffee,4 Trần Quang Diệu Phường 10 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPe-d8rxaIs1p43hKgKYYux4E0m6KOw6PkdBB_P=w163-h92-k-no,,11.942878199999999,108.4676137,4.5,ChIJaWfXbDMTcTERkeXOMmrK4aE
coffees,Mây coffee,61Đường Mê Linh Đường Mê Linh Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.955485699999999,108.46944339999999,4.4,ChIJc62oKPkTcTERb3587pgm_3E
coffees,VOIDO COFFEE (Quang Trung),42 Quang Trung Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.947253499999999,108.45942339999999,,ChIJO8qs3IkTcTER8HLCYJLnxT8
coffees,Cactus Coffee,1H Nam Kỳ Khởi Nghĩa Phường 1 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOSlFQda0W-AXy7GfvD32FoHSveGCO_wm0rLlzO=w80-h106-k-no,,11.942444,108.4356663,4.7,ChIJrcj89LcTcTERoOzrJUX_CHY
coffees,Tiệm Cà Phê Trứng Cô Ba - nhà Táo,105 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM_YH36_HZ2bubGw9Pe2TDZFNB3WKHDAqWI2WCt=w130-h92-k-no,,11.945029199999999,108.43307229999999,4.4,ChIJO8pnG7ATcTER2zNICgdwTPs
coffees,Tỏi Đen Coffee Roastery - Quán cà phê rang xay nguyên chất trung tâm Đà Lạt ( 370 Phan Đình Phùng),370 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPH8SFvhPXQRlCYr-jqOuyQAZudq-9U2im8458K=w92-h92-k-no,,11.9530871,108.4322607,4.6,ChIJl9rhUosTcTERCL7MHgNh2-I
coffees,Maybe Blue Coffee,5 Đường Lê Hồng Phong Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipO1giF-O_tS-ojxFM05MG2dHoDVeiML54NNFWiK=w92-h92-k-no,,11.9341951,108.43153699999999,4.5,ChIJs1vAnzQTcTERhbQmfrNva5Q
coffees,ToNgo Coffee,1 Hoàng Hoa Thám Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipODRhQgK86oyduaYb-dAITHDPfJZDAt2kiSRTOX=w115-h92-k-no,,11.9386118,108.4625705,4.9,ChIJo_lcrf8TcTERHuAKNnjADDg
coffees,One Day Coffee,1 Đ. Lê Thị Hồng Gấm Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMeuQVAk7pqWVRZ9PSPqxEorXvmQlyRFWJ5s5He=w122-h92-k-no,,11.941495,108.4384132,3.1,ChIJ-U_RO_MTcTERGcRFln3b1es
coffees,V Coffee,Lô H65 Khu quy hoạch Nguyễn Thị Nghĩa Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPtUQCoZ6ypA0qEEsYUvVmkID2yvoYdP8ocuwpE=w122-h92-k-no,,11.948613499999999,108.4404371,5,ChIJn6szr6ITcTER4vtJnAaIkzc
coffees,Milk Tea & Coffee Honey,WFR2+9MG 7 Yersin Phường 10 Thành phố Đà Lạt Lâm Đồng 67000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN6w68ocSdvLd3072yW_umZDc0twl2vAOpPPnmI=w163-h92-k-no,,11.9409339,108.4516699,3.7,ChIJHRJBmxgTcTERKVYr0898L9k
coffees,Cáo coffee 'n cocktails,WCGM+M9H Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMkXTb0OdYYI_eoQwA9sh5vSg5F5cO0PfiCKySr=w163-h92-k-no,,11.9266987,108.4334997,5,ChIJV5bEKocTcTERwTuT6g10ixQ
coffees,Bùi Văn Ngọ Coffee,31 3 Tháng 4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMYEc_wwvU3j39fOy99fvp4N2ixyuFNETJq-ZKQ=w80-h106-k-no,,11.9247979,108.44691759999999,4.2,ChIJiTYwZz8TcTERI5JaDNJrgfg
coffees,Milano coffee,201 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOFK-Swx71tU-XvXyjOizWlOgklsv9MBmOO-s8Y=w80-h106-k-no,,11.968653699999999,108.4455749,3.9,ChIJT7VyJsQScTERVAZQMIk4r94
coffees,Sydney Cafe Dalat,38A Đ. Trần Phú Phường 4 Thành phố Đà Lạt Lâm Đồng 630000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN3wmrzD9mN-KEA6NDOxfAGwrih5B3dkVDwLX33=w80-h106-k-no,,11.936942799999999,108.4327362,3.9,ChIJQyPOMDITcTERHVUQTcLAh7g
coffees,Nhà Lồng Coffee,6A Trần Hưng Đạo Phường 3 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPu0CExQjxzP82QAgzv-v6PZedGD0mBWOMlYEUN=w80-h106-k-no,,11.9363459,108.44421829999999,4.7,ChIJAasYgEATcTERB7rxd1bvPDc
coffees,Dốc Đá Coffee,98 Đường Vạn Hạnh Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPa4Pd1QzUcseHGjNO0Ubs_9G7dDUNbjhU0QWhy=w80-h106-k-no,,11.9652041,108.4477206,4.4,ChIJX9TbrIcTcTER40r5iza2dI0
coffees,Eslow Coffee Gấu,308 Bùi Thị Xuân Phường 8 Đ. Bùi Thị Xuân Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMF3_75mp7FQPEkTnvhmF3EyyYWzWQI6Z5AmANg=w122-h92-k-no,,11.9542352,108.4418669,4.3,ChIJJQ6kh9kScTERuOnmMWZ25EU
coffees,Dalat coffee garden,139/7 Xô Viết Nghệ Tĩnh Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9671355,108.4277796,5,ChIJe98qSlQTcTERFxRbGSDhCKo
coffees,HẺM coffee,14 Đường Mai Hoa Thôn Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipP-P_o1ceArmnTYOjwonPJd5hHUWhzaa-5ciqp9=w138-h92-k-no,,11.950619399999999,108.4361526,5,ChIJPa1-JF8TcTERPfvDwqmqyfI
coffees,Weasel coffee farm,WFM8+XW3 Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMKWkIjs58xLRJE0IjFG_hm7PGvb99o-ms1Ht94=w194-h92-k-no,,11.9348879,108.4673,4.3,ChIJJ0AAFQ8TcTERRPGYTR5geEA
coffees,B coffee and tea in Dalat,32 Pasteur Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPNpyLOXf0ISbPCIZTecCdskerlsVvtX5-U_7rx=w80-h142-k-no,,11.9358246,108.4277066,5,ChIJd6zCTkVtcTERue2L7b370pQ
coffees,L'angfarm Coffee,40 Đường Nguyễn Thị Minh Khai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPUn2fX03-a6PNrsG8J5Q77PMeVcW5xZpcFpIcW=w163-h92-k-no,,11.942771299999999,108.43715139999999,3.1,ChIJX7QO8DcTcTERJPIMzIz2xsU
coffees,The Station View Coffee,192 Đường Phạm Ngọc Thạch Phường 6 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMMSc0xLLVp979_Wgj7qfmQZBQnYI1SD-uAnNPd=w80-h106-k-no,,11.9485412,108.4306932,4.4,ChIJdyVZm4QTcTERXEfuFzKlY60
coffees,Kangen - Coffee,24c Đường 3/4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOaUdiyi590hqMw_dY5wPjXMwIk4dzWNya61ABT=w122-h92-k-no,,11.928036299999999,108.4474846,4.5,ChIJGVnolTMTcTERKx3SdnOOPRk
coffees,White Tea & Coffee,282 Đ. Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMgQWTlkCrKeYiwOJojXinARa9se0L_h3hIW_yC=w137-h92-k-no,,11.9538203,108.441034,4.3,ChIJQzQ2BqUTcTERouRfaG9f2QI
coffees,Khôi Coffee,66 Đ. Nguyễn Đình Chiểu Phường 9 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPd6jwye_WAF5cAZxQ6C24s7wNlASGX0P2BDu08=w122-h92-k-no,,11.9505737,108.46138119999999,5,ChIJaZGyzeYTcTER5HCcF0DPA5g
coffees,Coffee Kim Hương,WFX4+37W KQH Yersin Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPtl1Tz12Jd0UAFnkaf-BGGI63ugrNc6cEvSElH=w122-h92-k-no,,11.9477327,108.45569479999999,4,ChIJscS_IR4TcTERHPIk-cmKagw
coffees,Milano Coffee,31 Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNc4Xd4q6LAqE7bPbr4f6ErNoogWqsOPACufINQ=w80-h106-k-no,,11.9445543,108.43960539999999,3.9,ChIJlzwqHCYTcTER_HCMILn_KDU
coffees,NOW COFFEE - BISTRO,18 Đ. Huỳnh Thúc Kháng Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMAtryrs-ceLr7haYBAGTZSBgtXPH0jZoYI5aY4=w92-h92-k-no,,11.935608499999999,108.4298389,4.7,ChIJgQm2DZITcTERG_Wjc2z1bi4
coffees,Coffee Vườn Nhà,Hẻm 31 Phường 3 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNZOtB4-tYaVFZc3ruiSiUre1UJ8JE5WMcmTKY=w80-h106-k-no,,11.9192781,108.45018759999999,5,ChIJrWD9jqkTcTERe0YeHyE7_oo
coffees,Coffee Văn Nghệ Dương Tùng,46 KQH Phan Đình Phùng Đà Lạt Nguyễn Công Trứ Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipP9meW7WeZVJLk7zhK84GaXG0zb0gEQWylFVRfQ=w163-h92-k-no,,11.954722799999999,108.4326617,4.3,ChIJl4jFCNQScTER_3hd37QIB68
coffees,Beba The Coffee Van,Bãi đậu xe ven hồ Đ. Trần Quốc Toản Xuân Hương Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNaRGFa8UpzUlET5wtq2gP0vUm5GTet5s3_VxzH=w80-h106-k-no,,11.943086,108.4461922,4.8,ChIJrZPpd6ATcTERcBiVg9ypYoc
coffees,Cafe Thiên Thanh,WCPJ+Q28 Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMv0EfpfxVLfcwmzR-2lyKAu-jqzqHvrnkIWTBu=w80-h120-k-no,,11.9369053,108.43007419999999,4.1,ChIJvQee9zITcTERDW7vGWce8YA
coffees,TiBi Mart & Coffee,36 Đ. Trần Phú Phường 4 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOv3TSZNxdxkHmLrqxw8iGGWc7-HWw1Z0q33UdB=w137-h92-k-no,,11.9360283,108.4319245,4.8,ChIJg5LRZtETcTERHglkK6DGd_g
coffees,Võ Hùng Coffee,6b Đường Nguyễn Thị Minh Khai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPvOpIb-19sSfKnT8QVRv1Mip8FDLu7lPez2iUH=w92-h92-k-no,,11.942221799999999,108.4372569,2.8,ChIJN0paMC8TcTER1yWar7XsAVQ
coffees,HOA ANH HÙNG Coffee,Tổ Hòn Bồ Phường 12 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMAry4AtFjUo_JTvfSWB1uN5pDepJmBHK8dy-Bu=w80-h142-k-no,,11.974231099999999,108.48557459999999,4.6,ChIJQfZ1j4ATcTERexgnoapv3WE
coffees,Mến Coffee,27 Yersin Phường 10 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOxRrF41W8a0s8TsHMSvWIUqQfroCWflYiKk0U6=w92-h92-k-no,,11.943600199999999,108.4515325,4.5,ChIJ5W9UecoTcTERxXZ_WxqPo-w
coffees,Melanin Coffee & Bar,260 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng 66000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMKL3mBYhhI3MxfwEYKZuOZIkGZ-wDNfr_JwAfI=w80-h106-k-no,,11.9710351,108.44148829999999,5,ChIJsVzBVIITcTERiQQZ7qn30Ko
coffees,Dốc Sương Mờ Coffee,30 Đ. Nam Hồ Trại Mát Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipONtjtoYbBb20QmCALmlNELe-kt7AAJrbLYhn2p=w80-h106-k-no,,11.9461748,108.47837799999999,4.7,ChIJd9aUoVYScTER6m5usZG9eBE
coffees,Ty Dâu Coffee & Tea,14A Đường Nhà Chung Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPsraQk0GK3WxRVOCZbMYvnskrZIqEkfvCqhalH=w80-h106-k-no,,11.934548099999999,108.4374429,5,ChIJsQFpXQwTcTERqya-BdHRsbs
coffees,MAP Coffee,D10 Đường Bà Triệu Phường 4 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNOazXhB6eNV3JaxWfdLWjpcuJjOSP9l5_GMpl8=w135-h92-k-no,,11.9377999,108.43273669999999,4.6,ChIJqZ5pEDITcTERBLQZotm2-k0
coffees,An Nhiên cà phê và trà thiền,Lô b1 Nguyễn Hữu Cảnh Tp. Đà Lạt Lâm Đồng 640000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPyyouJAwa7s7VtHxVB21PBnGqdqvJDu7rphS98=w80-h106-k-no,,11.969496,108.4406532,4.3,ChIJm_fjwccScTERBE0bk6sOsGk
coffees,Hill Hill Dalat Stay Restaurant & Coffee,132 Hoàng Hoa Thám Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOj-tM0DQWK47Teq4wBPPpbPpFEHxqj6yL11Y0=w92-h92-k-no,,11.9291228,108.46456889999999,4.5,ChIJ1WCW7rMTcTERVAjQ6sMOf3g
coffees,Tân Thành Home & Coffee,HEM 33 Xô Viết Nghệ Tĩnh Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipORhy5CUAKijVL_mWFddveBmpMSnDXj2lsLcfbo=w80-h106-k-no,,11.9684077,108.4296006,4.7,ChIJPRtMpN8TcTERHM1rn3xqIeM
coffees,Napoli Coffee,107 Đường Phù Đổng Thiên Vương Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMI6WT89FP3OnSP3SuP9tBilXhj0PRLDiZgEYkt=w80-h106-k-no,,11.9611973,108.44250149999999,5,ChIJkxVx4MQScTER31iRYgj9ZYs
coffees,Maple Coffee,152 Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM6DKhaC4Vd-ydnlJH7Ntn6ionNhuPncun9MjHg=w80-h106-k-no,,11.9488667,108.4392366,4.6,ChIJH2crBygTcTERG_GMIGIIEQA
coffees,Jazz Men coffee,404 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNJrYQRjCxzmG1F3Big_W7Vn8MC1NxF2hI8Uc8w=w80-h164-k-no,,11.9555758,108.42993709999999,5,ChIJoc590S0TcTERdwC7EXj7Q7M
coffees,Đôi Dép Coffee - Sandals Flora Hotel,40 Đường Nguyễn Thị Minh Khai Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPbiVVMa1CrBakobNZoUxXYY8KsMBLOhBhpVnlH=w122-h92-k-no,,11.9427398,108.4371604,2.5,ChIJoakIgwkTcTER-gywIwojFK0
coffees,ẤM - Home & coffee,4 Hẻm Cầu Đúc Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOfaSExOsOt4zvL4xh1B2lrt9CQ6HNU87GYRcOg=w144-h92-k-no,,11.9395321,108.44843309999999,5,ChIJzyFSX8kTcTERwr02BJGJnYI
coffees,Thông ơi coffee,31 Đường 3/4 Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPaZuk6JZf1oMZKt6Ak6ALR6AR_Ed6XlsZVEsg=w80-h106-k-no,,11.922740899999999,108.4468789,4.3,ChIJFwqwFIUTcTERKChSusMNlgU
coffees,Cối Xay Gió Homestay and Coffee,Mimosa Phường 10 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPl3lIUXOgGV_dRp8Lklg8RIP7jS8rziSk6gsk=w80-h106-k-no,,11.9107623,108.4605332,4.5,ChIJZdqCOj8TcTER-sWMDXknLCg
